# x, y, z
-0.008746, 0.000509, 0.000000
-0.008656, 0.000467, 0.000000
-0.008565, 0.000448, 0.000000
-0.008474, 0.000447, 0.000000
-0.008384, 0.000457, 0.000000
-0.008293, 0.000473, 0.000000
-0.008203, 0.000491, 0.000000
-0.008112, 0.000510, 0.000000
-0.008022, 0.000527, 0.000000
-0.007931, 0.000540, 0.000000
-0.007840, 0.000548, 0.000000
-0.007750, 0.000552, 0.000000
-0.007659, 0.000551, 0.000000
-0.007569, 0.000546, 0.000000
-0.007478, 0.000537, 0.000000
-0.007387, 0.000525, 0.000000
-0.007297, 0.000510, 0.000000
-0.007206, 0.000495, 0.000000
-0.007116, 0.000479, 0.000000
-0.007025, 0.000464, 0.000000
-0.006934, 0.000450, 0.000000
-0.006844, 0.000438, 0.000000
-0.006753, 0.000429, 0.000000
-0.006663, 0.000423, 0.000000
-0.006572, 0.000421, 0.000000
-0.006482, 0.000423, 0.000000
-0.006391, 0.000428, 0.000000
-0.006300, 0.000437, 0.000000
-0.006210, 0.000450, 0.000000
-0.006119, 0.000467, 0.000000
-0.006029, 0.000486, 0.000000
-0.005938, 0.000508, 0.000000
-0.005847, 0.000532, 0.000000
-0.005757, 0.000556, 0.000000
-0.005666, 0.000582, 0.000000
-0.005576, 0.000607, 0.000000
-0.005485, 0.000632, 0.000000
-0.005394, 0.000655, 0.000000
-0.005304, 0.000677, 0.000000
-0.005213, 0.000696, 0.000000
-0.005123, 0.000712, 0.000000
-0.005032, 0.000724, 0.000000
-0.004942, 0.000733, 0.000000
-0.004851, 0.000738, 0.000000
-0.004760, 0.000740, 0.000000
-0.004670, 0.000737, 0.000000
-0.004579, 0.000730, 0.000000
-0.004489, 0.000719, 0.000000
-0.004398, 0.000705, 0.000000
-0.004307, 0.000688, 0.000000
-0.004217, 0.000668, 0.000000
-0.004126, 0.000646, 0.000000
-0.004036, 0.000623, 0.000000
-0.003945, 0.000598, 0.000000
-0.003854, 0.000573, 0.000000
-0.003764, 0.000548, 0.000000
-0.003673, 0.000525, 0.000000
-0.003583, 0.000502, 0.000000
-0.003492, 0.000482, 0.000000
-0.003402, 0.000464, 0.000000
-0.003311, 0.000449, 0.000000
-0.003220, 0.000437, 0.000000
-0.003130, 0.000428, 0.000000
-0.003039, 0.000423, 0.000000
-0.002949, 0.000422, 0.000000
-0.002858, 0.000424, 0.000000
-0.002767, 0.000429, 0.000000
-0.002677, 0.000437, 0.000000
-0.002586, 0.000448, 0.000000
-0.002496, 0.000460, 0.000000
-0.002405, 0.000474, 0.000000
-0.002314, 0.000488, 0.000000
-0.002224, 0.000502, 0.000000
-0.002133, 0.000516, 0.000000
-0.002043, 0.000528, 0.000000
-0.001952, 0.000538, 0.000000
-0.001861, 0.000545, 0.000000
-0.001771, 0.000550, 0.000000
-0.001680, 0.000550, 0.000000
-0.001590, 0.000547, 0.000000
-0.001499, 0.000541, 0.000000
-0.001409, 0.000530, 0.000000
-0.001318, 0.000517, 0.000000
-0.001227, 0.000502, 0.000000
-0.001137, 0.000486, 0.000000
-0.001046, 0.000469, 0.000000
-0.000956, 0.000453, 0.000000
-0.000865, 0.000439, 0.000000
-0.000774, 0.000430, 0.000000
-0.000684, 0.000425, 0.000000
-0.000593, 0.000427, 0.000000
-0.000503, 0.000436, 0.000000
-0.000412, 0.000452, 0.000000
-0.000321, 0.000474, 0.000000
-0.000231, 0.000501, 0.000000
-0.000140, 0.000528, 0.000000
-0.000050, 0.000550, 0.000000
0.000041, 0.000559, 0.000000
0.000131, 0.000543, 0.000000
0.000222, 0.000487, 0.000000
-0.008746, 0.000508, 0.000032
-0.008656, 0.000466, 0.000030
-0.008565, 0.000448, 0.000028
-0.008474, 0.000446, 0.000028
-0.008384, 0.000456, 0.000029
-0.008293, 0.000472, 0.000030
-0.008203, 0.000490, 0.000031
-0.008112, 0.000509, 0.000032
-0.008022, 0.000526, 0.000033
-0.007931, 0.000539, 0.000034
-0.007840, 0.000547, 0.000035
-0.007750, 0.000551, 0.000035
-0.007659, 0.000550, 0.000035
-0.007569, 0.000545, 0.000035
-0.007478, 0.000536, 0.000034
-0.007387, 0.000524, 0.000033
-0.007297, 0.000509, 0.000032
-0.007206, 0.000494, 0.000031
-0.007116, 0.000478, 0.000030
-0.007025, 0.000463, 0.000029
-0.006934, 0.000449, 0.000029
-0.006844, 0.000437, 0.000028
-0.006753, 0.000428, 0.000027
-0.006663, 0.000422, 0.000027
-0.006572, 0.000420, 0.000027
-0.006482, 0.000422, 0.000027
-0.006391, 0.000427, 0.000027
-0.006300, 0.000437, 0.000028
-0.006210, 0.000450, 0.000029
-0.006119, 0.000466, 0.000030
-0.006029, 0.000485, 0.000031
-0.005938, 0.000507, 0.000032
-0.005847, 0.000530, 0.000034
-0.005757, 0.000555, 0.000035
-0.005666, 0.000581, 0.000037
-0.005576, 0.000606, 0.000039
-0.005485, 0.000631, 0.000040
-0.005394, 0.000654, 0.000042
-0.005304, 0.000675, 0.000043
-0.005213, 0.000694, 0.000044
-0.005123, 0.000710, 0.000045
-0.005032, 0.000723, 0.000046
-0.004942, 0.000732, 0.000047
-0.004851, 0.000737, 0.000047
-0.004760, 0.000738, 0.000047
-0.004670, 0.000735, 0.000047
-0.004579, 0.000728, 0.000046
-0.004489, 0.000718, 0.000046
-0.004398, 0.000704, 0.000045
-0.004307, 0.000686, 0.000044
-0.004217, 0.000667, 0.000042
-0.004126, 0.000645, 0.000041
-0.004036, 0.000621, 0.000039
-0.003945, 0.000597, 0.000038
-0.003854, 0.000572, 0.000036
-0.003764, 0.000547, 0.000035
-0.003673, 0.000524, 0.000033
-0.003583, 0.000501, 0.000032
-0.003492, 0.000481, 0.000031
-0.003402, 0.000463, 0.000029
-0.003311, 0.000448, 0.000028
-0.003220, 0.000436, 0.000028
-0.003130, 0.000428, 0.000027
-0.003039, 0.000423, 0.000027
-0.002949, 0.000421, 0.000027
-0.002858, 0.000423, 0.000027
-0.002767, 0.000428, 0.000027
-0.002677, 0.000436, 0.000028
-0.002586, 0.000447, 0.000028
-0.002496, 0.000459, 0.000029
-0.002405, 0.000473, 0.000030
-0.002314, 0.000487, 0.000031
-0.002224, 0.000501, 0.000032
-0.002133, 0.000515, 0.000033
-0.002043, 0.000527, 0.000033
-0.001952, 0.000537, 0.000034
-0.001861, 0.000544, 0.000035
-0.001771, 0.000548, 0.000035
-0.001680, 0.000549, 0.000035
-0.001590, 0.000546, 0.000035
-0.001499, 0.000539, 0.000034
-0.001409, 0.000529, 0.000034
-0.001318, 0.000516, 0.000033
-0.001227, 0.000501, 0.000032
-0.001137, 0.000485, 0.000031
-0.001046, 0.000468, 0.000030
-0.000956, 0.000452, 0.000029
-0.000865, 0.000439, 0.000028
-0.000774, 0.000429, 0.000027
-0.000684, 0.000425, 0.000027
-0.000593, 0.000427, 0.000027
-0.000503, 0.000435, 0.000028
-0.000412, 0.000451, 0.000029
-0.000321, 0.000473, 0.000030
-0.000231, 0.000500, 0.000032
-0.000140, 0.000527, 0.000033
-0.000050, 0.000549, 0.000035
0.000041, 0.000558, 0.000035
0.000131, 0.000542, 0.000034
0.000222, 0.000486, 0.000031
-0.008746, 0.000505, 0.000064
-0.008656, 0.000463, 0.000059
-0.008565, 0.000445, 0.000057
-0.008474, 0.000443, 0.000057
-0.008384, 0.000453, 0.000058
-0.008293, 0.000469, 0.000060
-0.008203, 0.000487, 0.000062
-0.008112, 0.000506, 0.000065
-0.008022, 0.000522, 0.000067
-0.007931, 0.000535, 0.000068
-0.007840, 0.000544, 0.000069
-0.007750, 0.000548, 0.000070
-0.007659, 0.000547, 0.000070
-0.007569, 0.000541, 0.000069
-0.007478, 0.000532, 0.000068
-0.007387, 0.000520, 0.000066
-0.007297, 0.000506, 0.000065
-0.007206, 0.000491, 0.000063
-0.007116, 0.000475, 0.000061
-0.007025, 0.000460, 0.000059
-0.006934, 0.000446, 0.000057
-0.006844, 0.000434, 0.000055
-0.006753, 0.000425, 0.000054
-0.006663, 0.000420, 0.000054
-0.006572, 0.000418, 0.000053
-0.006482, 0.000419, 0.000053
-0.006391, 0.000425, 0.000054
-0.006300, 0.000434, 0.000055
-0.006210, 0.000447, 0.000057
-0.006119, 0.000463, 0.000059
-0.006029, 0.000482, 0.000062
-0.005938, 0.000504, 0.000064
-0.005847, 0.000527, 0.000067
-0.005757, 0.000552, 0.000070
-0.005666, 0.000577, 0.000074
-0.005576, 0.000602, 0.000077
-0.005485, 0.000627, 0.000080
-0.005394, 0.000650, 0.000083
-0.005304, 0.000671, 0.000086
-0.005213, 0.000690, 0.000088
-0.005123, 0.000706, 0.000090
-0.005032, 0.000719, 0.000092
-0.004942, 0.000727, 0.000093
-0.004851, 0.000732, 0.000093
-0.004760, 0.000734, 0.000094
-0.004670, 0.000731, 0.000093
-0.004579, 0.000724, 0.000092
-0.004489, 0.000713, 0.000091
-0.004398, 0.000699, 0.000089
-0.004307, 0.000682, 0.000087
-0.004217, 0.000663, 0.000085
-0.004126, 0.000641, 0.000082
-0.004036, 0.000618, 0.000079
-0.003945, 0.000593, 0.000076
-0.003854, 0.000568, 0.000073
-0.003764, 0.000544, 0.000069
-0.003673, 0.000520, 0.000066
-0.003583, 0.000498, 0.000064
-0.003492, 0.000478, 0.000061
-0.003402, 0.000460, 0.000059
-0.003311, 0.000445, 0.000057
-0.003220, 0.000433, 0.000055
-0.003130, 0.000425, 0.000054
-0.003039, 0.000420, 0.000054
-0.002949, 0.000419, 0.000053
-0.002858, 0.000421, 0.000054
-0.002767, 0.000426, 0.000054
-0.002677, 0.000434, 0.000055
-0.002586, 0.000444, 0.000057
-0.002496, 0.000456, 0.000058
-0.002405, 0.000470, 0.000060
-0.002314, 0.000484, 0.000062
-0.002224, 0.000498, 0.000064
-0.002133, 0.000512, 0.000065
-0.002043, 0.000524, 0.000067
-0.001952, 0.000534, 0.000068
-0.001861, 0.000541, 0.000069
-0.001771, 0.000545, 0.000070
-0.001680, 0.000546, 0.000070
-0.001590, 0.000543, 0.000069
-0.001499, 0.000536, 0.000068
-0.001409, 0.000526, 0.000067
-0.001318, 0.000513, 0.000066
-0.001227, 0.000498, 0.000064
-0.001137, 0.000482, 0.000061
-0.001046, 0.000465, 0.000059
-0.000956, 0.000449, 0.000057
-0.000865, 0.000436, 0.000056
-0.000774, 0.000426, 0.000054
-0.000684, 0.000422, 0.000054
-0.000593, 0.000424, 0.000054
-0.000503, 0.000433, 0.000055
-0.000412, 0.000449, 0.000057
-0.000321, 0.000471, 0.000060
-0.000231, 0.000497, 0.000063
-0.000140, 0.000524, 0.000067
-0.000050, 0.000546, 0.000070
0.000041, 0.000554, 0.000071
0.000131, 0.000538, 0.000069
0.000222, 0.000483, 0.000062
-0.008746, 0.000500, 0.000096
-0.008656, 0.000458, 0.000088
-0.008565, 0.000440, 0.000085
-0.008474, 0.000439, 0.000085
-0.008384, 0.000448, 0.000086
-0.008293, 0.000464, 0.000089
-0.008203, 0.000483, 0.000093
-0.008112, 0.000501, 0.000097
-0.008022, 0.000517, 0.000100
-0.007931, 0.000530, 0.000102
-0.007840, 0.000538, 0.000104
-0.007750, 0.000542, 0.000104
-0.007659, 0.000541, 0.000104
-0.007569, 0.000536, 0.000103
-0.007478, 0.000527, 0.000102
-0.007387, 0.000515, 0.000099
-0.007297, 0.000501, 0.000097
-0.007206, 0.000486, 0.000094
-0.007116, 0.000470, 0.000091
-0.007025, 0.000455, 0.000088
-0.006934, 0.000442, 0.000085
-0.006844, 0.000430, 0.000083
-0.006753, 0.000421, 0.000081
-0.006663, 0.000415, 0.000080
-0.006572, 0.000413, 0.000080
-0.006482, 0.000415, 0.000080
-0.006391, 0.000420, 0.000081
-0.006300, 0.000430, 0.000083
-0.006210, 0.000442, 0.000085
-0.006119, 0.000458, 0.000088
-0.006029, 0.000477, 0.000092
-0.005938, 0.000499, 0.000096
-0.005847, 0.000522, 0.000101
-0.005757, 0.000546, 0.000105
-0.005666, 0.000571, 0.000110
-0.005576, 0.000596, 0.000115
-0.005485, 0.000621, 0.000120
-0.005394, 0.000644, 0.000124
-0.005304, 0.000665, 0.000128
-0.005213, 0.000683, 0.000132
-0.005123, 0.000699, 0.000135
-0.005032, 0.000711, 0.000137
-0.004942, 0.000720, 0.000139
-0.004851, 0.000725, 0.000140
-0.004760, 0.000726, 0.000140
-0.004670, 0.000723, 0.000139
-0.004579, 0.000717, 0.000138
-0.004489, 0.000706, 0.000136
-0.004398, 0.000692, 0.000133
-0.004307, 0.000675, 0.000130
-0.004217, 0.000656, 0.000126
-0.004126, 0.000634, 0.000122
-0.004036, 0.000611, 0.000118
-0.003945, 0.000587, 0.000113
-0.003854, 0.000563, 0.000108
-0.003764, 0.000539, 0.000104
-0.003673, 0.000515, 0.000099
-0.003583, 0.000493, 0.000095
